model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,hellaswag,74.74,74.56,-0.18,-0.09322580645161291,-0.7751738501218476,0.5887222372186217,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,winogrande,70.96,70.56,-0.4,-0.09322580645161291,-2.099013574341259,1.912561961438033,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-2b-quantized.w8a16,gemma-2,gemma-2-2b,w8a16,truthfulqa,36.29,36.15,-0.14,-0.09322580645161291,-2.7390101054363116,2.5525584925330858,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,mmlu,72.28,71.99,-0.29,-0.38535714285714284,-0.8203410923135378,0.049626806599252116,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,arc_challenge,71.5,71.5,0.0,-0.38535714285714284,-1.9037833004612001,1.1330690147469142,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,hellaswag,81.91,81.7,-0.21,-0.38535714285714284,-0.8277006627482335,0.05698637703394788,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,winogrande,77.11,78.37,1.26,-0.38535714285714284,-1.7445214843848769,0.9738071986705911,False,False,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-FP8,gemma-2,gemma-2-9b-it,fp8,truthfulqa,60.32,60.52,0.2,-0.38535714285714284,-2.3563611239810776,1.5856468382667916,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,mmlu,72.28,71.36,-0.92,-0.6974125874125875,-2.0567551794788934,0.6619300046537183,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,arc_challenge,71.5,70.98,-0.52,-0.6974125874125875,-5.442556291032604,4.047731116207428,False,True,test=gemma-2|cal=granite+llama-3.2
